Simpson,Shannon,Chao1,ACE,MAP,MAT,LAT,LON,Altitude,pH,SOC,N,BD,NDVI,AI,Acidobacteria,Actinobacteria,Proteobacteria,Verrucomicrobia,chemoheterotrophy,aerobic_chemoheterotrophy,xylanolysis
0.996332292,8.514490102,685.0442478,706.4193763,467.1518079,-0.598347799,37.6167,101.2,3113,7.776477273,42.1752002,3.675600012,1.242655992,0.4215087,0.426815995,0.219740634,0.299711816,0.344380403,0.007925072,0.291950887,0.273533424,
0.996489528,8.531723983,752.1086957,730.7061977,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.135604542,0.310621242,0.422177689,0.000668003,0.31024447,0.285215367,
0.996317606,8.493337951,707.1530612,702.1115542,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.159151194,0.284482759,0.405835544,0.00265252,0.300653595,0.277480689,
0.993055731,7.425283316,342.6666667,329.4465072,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.140703518,0.391959799,0.404522613,0,0.4375,0.413793103,
0.9935873,7.758569517,460.7391304,506.1175598,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.054750403,0.339774557,0.536231884,0,0.424939467,0.366828087,
0.96483654,5.53740066,336.122449,375.8870914,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.017622378,0.045034965,0.895384615,0,0.205266308,0.155894674,
0.993905474,7.707069213,417.0535714,417.2561489,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.101045296,0.398954704,0.43902439,0.003484321,0.452095808,0.399700599,
0.987820069,7.045014928,264.4042553,282.3843492,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.056862745,0.458823529,0.376470588,0,0.385185185,0.325925926,
0.993774294,7.689192878,489,507.5357454,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.088353414,0.421686747,0.403614458,0,0.452173913,0.406956522,
0.981845166,6.668875134,281.8333333,295.2624579,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.062597809,0.348982786,0.231611894,0,0.399688958,0.278382582,
0.981869218,6.65076931,336.8965517,363.4400311,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.056722689,0.306722689,0.37394958,0.00210084,0.418145957,0.333333333,
0.987829307,6.936310855,352.96875,360.4566385,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.060550459,0.335779817,0.374311927,0.001834862,0.367668097,0.326180258,
0.98402307,6.679988554,322.030303,363.8589593,284.7056818,3.007545194,41.2528,111.2239,1700,7.955454545,19.9032127,2.057200006,1.383529545,0.204521745,0.209614024,0.043478261,0.366729679,0.336483932,0.001890359,0.343213729,0.276131045,
0.985647217,6.828952368,333.6764706,333.9412699,224.4305114,3.435162221,41.7788,111.8949,1439,8.14875,12.71525738,2.203907244,1.408727273,0.189569563,0.155516343,0.060070671,0.448763251,0.21024735,0.001766784,0.384615385,0.253682488,
0.9873301,6.824629983,241.0263158,260.1859829,224.4305114,3.435162221,41.7788,111.8949,1439,8.14875,12.71525738,2.203907244,1.408727273,0.189569563,0.155516343,0.078512397,0.340909091,0.305785124,0,0.405940594,0.312871287,
0.989968565,7.236662245,361.4,375.3589553,224.4305114,3.435162221,41.7788,111.8949,1439,8.14875,12.71525738,2.203907244,1.408727273,0.189569563,0.155516343,0.048175182,0.262773723,0.348905109,0.002919708,0.377701934,0.262798635,
0.986487168,6.985620736,324.8947368,329.0964189,224.4305114,3.435162221,41.7788,111.8949,1439,8.14875,12.71525738,2.203907244,1.408727273,0.189569563,0.155516343,0.100642398,0.321199143,0.34261242,0.062098501,0.423868313,0.386831276,
0.985953685,7.148489121,377.2884615,426.2433259,224.4305114,3.435162221,41.7788,111.8949,1439,8.14875,12.71525738,2.203907244,1.408727273,0.189569563,0.155516343,0.088888889,0.256410256,0.299145299,0.075213675,0.354330709,0.300787402,
0.995942493,8.425384529,862.5116279,856.426376,224.4305114,3.435162221,41.7788,111.8949,1439,8.14875,12.71525738,2.203907244,1.408727273,0.189569563,0.155516343,0.141500475,0.448243115,0.287749288,0.020892688,0.402360515,0.381974249,
0.993460644,8.110429173,773.3829787,815.7103789,324.6274212,8.397208731,37.8167,107.4917,1409,8.3,7.177004752,1.350399964,1.386659388,0.180969566,0.222656819,0.118729097,0.364548495,0.400501672,0.02006689,0.387994143,0.376281113,
0.996174714,8.503384545,851.6039604,916.261838,324.6274212,8.397208731,37.8167,107.4917,1409,8.3,7.177004752,1.350399964,1.386659388,0.180969566,0.222656819,0.274549098,0.351703407,0.26753507,0.02004008,0.379441624,0.364213198,
0.995686953,8.468518344,827.2,897.6520905,324.6274212,8.397208731,37.8167,107.4917,1409,8.3,7.177004752,1.350399964,1.386659388,0.180969566,0.222656819,0.148253069,0.40509915,0.306893296,0.010387158,0.411699779,0.385209713,
0.957044902,5.50645333,249.5,231.4521661,324.6274212,8.397208731,37.8167,107.4917,1409,8.3,7.177004752,1.350399964,1.386659388,0.180969566,0.222656819,0.047592385,0.051511758,0.308510638,0.001119821,0.43605086,0.091997008,
0.980856036,6.714223695,393.4516129,375.0499446,324.6274212,8.397208731,37.8167,107.4917,1409,8.3,7.177004752,1.350399964,1.386659388,0.180969566,0.222656819,0.190883191,0.24311491,0.329534663,0,0.33129771,0.227480916,
0.985387812,6.598931809,231.1153846,232.489353,324.6274212,8.397208731,37.8167,107.4917,1409,8.3,7.177004752,1.350399964,1.386659388,0.180969566,0.222656819,0.219298246,0.183333333,0.371052632,0,0.31753032,0.167585447,
0.983671408,6.782111484,259.9230769,264.6777583,324.6274212,8.397208731,37.8167,107.4917,1409,8.3,7.177004752,1.350399964,1.386659388,0.180969566,0.222656819,0.036697248,0.104357798,0.494266055,0.003440367,0.378424658,0.214041096,
0.972825877,5.934680229,291,274.7673554,324.6274212,8.397208731,37.8167,107.4917,1409,8.3,7.177004752,1.350399964,1.386659388,0.180969566,0.222656819,0.072756669,0.044462409,0.2934519,0,0.433623188,0.246086957,
0.975375541,6.16600979,217.1818182,227.4976275,324.6274212,8.397208731,37.8167,107.4917,1409,8.3,7.177004752,1.350399964,1.386659388,0.180969566,0.222656819,0.232303732,0.117760618,0.32046332,0.001287001,0.405919662,0.176180409,
0.984879217,6.645951754,257.9655172,252.8857009,317.6942149,1.140900892,44.5,117.5,1118,7.756198347,27.27500057,3.625,1.310661157,0.246795654,0.267757452,0.208163265,0.140816327,0.267346939,0.002040816,0.332608696,0.156521739,
0.990986751,7.420991273,506.6666667,488.6628382,317.6942149,1.140900892,44.5,117.5,1118,7.756198347,27.27500057,3.625,1.310661157,0.246795654,0.267757452,0.147095179,0.129789864,0.541409147,0.008652658,0.359934853,0.247557003,
0.98803614,7.183818615,476.5681818,491.7661663,317.6942149,1.140900892,44.5,117.5,1118,7.756198347,27.27500057,3.625,1.310661157,0.246795654,0.267757452,0.144050104,0.168058455,0.53131524,0.003131524,0.360953462,0.233825199,
0.990419377,7.471984477,494.6842105,525.7477374,317.6942149,1.140900892,44.5,117.5,1118,7.756198347,27.27500057,3.625,1.310661157,0.246795654,0.267757452,0.104705882,0.127058824,0.6,0.008235294,0.372124493,0.315290934,
0.993707243,7.942040778,539.5108696,582.7051688,401.6127841,6.972436628,43.0333,119.65,474,8.013039773,15.39999986,2.924800072,1.365559659,0.189917386,0.276068828,0.125,0.360518293,0.238567073,0.00304878,0.237206502,0.197471403,
0.993595076,7.905021338,603.78125,587.7653452,401.6127841,6.972436628,43.0333,119.65,474,8.013039773,15.39999986,2.924800072,1.365559659,0.189917386,0.276068828,0.147569444,0.397569444,0.299479167,0,0.279898219,0.223070399,
0.992456702,7.816023285,565.5138889,576.4712603,401.6127841,6.972436628,43.0333,119.65,474,8.013039773,15.39999986,2.924800072,1.365559659,0.189917386,0.276068828,0.109060403,0.432885906,0.296979866,0,0.302715655,0.243610224,
0.957760156,6.440873112,322.02,334.789567,274.380093,2.54815536,43.8397,116.1658,1068,7.904886364,18.41172826,3.144454368,1.404419912,0.18854782,0.210144465,0.14205186,0.498308906,0.18940248,0.050732807,0.442522889,0.419125127,
0.977409473,6.653360775,363.2368421,378.7656412,274.380093,2.54815536,43.8397,116.1658,1068,7.904886364,18.41172826,3.144454368,1.404419912,0.18854782,0.210144465,0.184554974,0.528795812,0.129581152,0.043193717,0.46656535,0.433130699,
0.991287369,7.51447875,508.5576923,530.8954577,274.380093,2.54815536,43.8397,116.1658,1068,7.904886364,18.41172826,3.144454368,1.404419912,0.18854782,0.210144465,0.100424328,0.410183876,0.333804809,0.007072136,0.397222222,0.366666667,
0.99246678,7.704991386,451.5909091,479.214953,274.380093,2.54815536,43.8397,116.1658,1068,7.904886364,18.41172826,3.144454368,1.404419912,0.18854782,0.210144465,0.18027735,0.332819723,0.295839753,0.018489985,0.416967509,0.393501805,
0.993344344,7.717159455,510,519.6978783,274.380093,2.54815536,43.8397,116.1658,1068,7.904886364,18.41172826,3.144454368,1.404419912,0.18854782,0.210144465,0.19270073,0.37810219,0.237956204,0.027737226,0.399209486,0.367588933,
0.969191824,6.499097107,384.6097561,384.9071272,425.1807076,6.706019153,36.285,106.3911,1943,8.115225981,30.23696035,3.393440038,1.278920325,0.282526076,0.376714975,0.059917355,0.181818182,0.662190083,0,0.376363636,0.262727273,
0.983735358,6.909145743,382.5,368.1375826,425.1807076,6.706019153,36.285,106.3911,1943,8.115225981,30.23696035,3.393440038,1.278920325,0.282526076,0.376714975,0.06456044,0.317307692,0.512362637,0.001373626,0.334228188,0.241610738,
0.976366897,6.746127497,375.72,407.9833068,425.1807076,6.706019153,36.285,106.3911,1943,8.115225981,30.23696035,3.393440038,1.278920325,0.282526076,0.376714975,0.076112412,0.196721311,0.605386417,0.00234192,0.398832685,0.252918288,
0.994066691,7.893282722,659.5084746,704.2264182,433.825,6.328305301,38.85,113.3583,1142,7.6678125,24.44320029,1.975199964,1.182474432,0.360721737,0.324118617,0.170818505,0.233096085,0.441281139,0.001779359,0.435483871,0.352534562,
0.994000649,7.938592767,707.7586207,724.0904063,433.825,6.328305301,38.85,113.3583,1142,7.6678125,24.44320029,1.975199964,1.182474432,0.360721737,0.324118617,0.106583072,0.244514107,0.467084639,0.003134796,0.401960784,0.364379085,
0.99323884,7.864939818,599,634.9748358,433.825,6.328305301,38.85,113.3583,1142,7.6678125,24.44320029,1.975199964,1.182474432,0.360721737,0.324118617,0.191956124,0.248628885,0.405850091,0.007312614,0.428294574,0.393410853,
0.99462832,8.025306367,606.6493506,676.8945429,433.825,6.328305301,38.85,113.3583,1142,7.6678125,24.44320029,1.975199964,1.182474432,0.360721737,0.324118617,0.142208775,0.234493192,0.411497731,0.004538578,0.408119658,0.36965812,
0.994668825,7.920103917,662.1666667,703.3520089,433.825,6.328305301,38.85,113.3583,1142,7.6678125,24.44320029,1.975199964,1.182474432,0.360721737,0.324118617,0.169590643,0.261208577,0.368421053,0.009746589,0.457236842,0.388157895,
