Sample,Ph,SOC,N,LAT,Altitude,NDVI,AI,K
A24316,0,0,0,0,0,0,0,0.660810304
A24317,2.910511364,86.26100212,6.350000083,7.87,2792,0.143052168,0.908387646,0.350161263
A24318,2.910511364,86.26100212,6.350000083,7.87,2792,0.143052168,0.908387646,0.442116838
A24319,2.910511364,86.26100212,6.350000083,7.87,2792,0.143052168,0.908387646,0.37162425
A24320,2.910511364,86.26100212,6.350000083,7.87,2792,0.143052168,0.908387646,0.42005253
A24321,2.910511364,86.26100212,6.350000083,7.87,2792,0.143052168,0.908387646,0.393732458
A24322,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.428791395
A24323,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.32622009
A24324,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.291174547
A24325,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.365656204
A24326,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.41347751
A24327,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.394479822
A24328,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.386276957
A24329,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.402620397
A24330,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.444089375
A24331,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.446538332
A24332,2.795397727,81.50160076,5.694124853,11.9486,2937,0.103221737,0.970873332,0.38511455
A24333,2.795397727,81.50160076,5.694124853,11.9486,2937,0.103221737,0.970873332,0.396837044
A24334,2.795397727,81.50160076,5.694124853,11.9486,2937,0.103221737,0.970873332,0.353049467
A24335,2.795397727,81.50160076,5.694124853,11.9486,2937,0.103221737,0.970873332,0.353208891
A24336,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.434173111
A24337,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.453479028
A24338,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.370754882
A24339,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.425029565
A24340,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.437845793
A24341,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.424177829
A24342,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.383087051
A24343,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.417551647
A24344,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.458755172
A24345,2.158961777,62.03200217,3.181000194,12.6,2965,0.249260865,0.772268069,0.263346681
A24346,2.158961777,62.03200217,3.181000194,12.6,2965,0.249260865,0.772268069,0.323820935
A24347,2.158961777,62.03200217,3.181000194,12.6,2965,0.249260865,0.772268069,0.188055948
A24348,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.284170903
A24349,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.207408294
A24350,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.262664417
A24351,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.222435956
A24352,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.208869622
A24353,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.635701927
A24354,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.444374785
A24355,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.652847297
A24356,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,0.449084005
A24357,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,0.44886958
A24358,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,0.414165988
A24359,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,0.3946115
A24360,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.420344718
A24361,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.588141223
A24362,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.61181889
A24363,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.755225122
A24364,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.756035927
A24365,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.743039291
A24366,2.68774251,77.5081132,3.206636875,16.3398,4245,0.251160882,0.75160872,0.187693188
A24367,2.68774251,77.5081132,3.206636875,16.3398,4245,0.251160882,0.75160872,0.185904517
A24368,2.68774251,77.5081132,3.206636875,16.3398,4245,0.251160882,0.75160872,0.201791468
A24369,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.232618181
A24370,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.180816066
A24371,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.181028973
A24372,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.26920151
A24373,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.286752056
A24374,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.337574099
A24375,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.292496734
A24376,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.333817607
A24377,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.333635587
A24378,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.337909325
A24379,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.343677406
A24380,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.307992878
A24381,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.311236249
A24382,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.326360187
A24383,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.287648679
A24384,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.362682684
A24385,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.416838679
A24386,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.398713298
A24387,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.478570767
A24388,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.623764509
A24389,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.486339147
A24390,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.202132232
A24391,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.196879017
A24392,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.197768641
A24393,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.225374399
A24394,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.230291889
A24395,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.204718138
A24396,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.203937995
A24397,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.209194531
A24398,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.198391816
A24399,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.217525714
A24400,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.209712828
A24401,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.202403362
A24402,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.194387676
A24403,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.213636212
A24404,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.193564463
A24405,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.196696379
A24406,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.207876141
A24407,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.243594701
A24408,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.190266437
A24409,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.195572121
A24410,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.20578981
A24411,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.245795607
A24412,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.251621706
A24413,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.238122034
A24414,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.287667911
A24415,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.232995069
A24416,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.232939016
A24417,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.277945648
A24418,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.259140882
A24419,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.388763504
A24420,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.398444132
A24421,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.35321165
A24422,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.376704728
A24423,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.368634287
A24424,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.485375249
A24425,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.327414987
A24426,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.378724339
A24427,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.336420273
A24428,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.383441398
A24429,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.372424566
A24430,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.493730723
A24431,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.45016085
A24432,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.403194076
A24433,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.771604043
A24434,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.443313379
A24435,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.483669195
A24436,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.436203386
A24437,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.437074512
A24438,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.435145664
A24439,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.424861458
A24440,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.395027495
A24441,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.446038284
A24442,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.431185419
A24443,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.404954529
A24444,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.414069638
A24445,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.380665063
A24446,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.185542724
A24447,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.193171772
A24448,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.195538652
A24449,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.207964372
A24450,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.613117608
A24451,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.500422263
A24452,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.503394717
A24453,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.554950247
A24454,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.566540306
A24455,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.583524919
A24456,2.403073347,66.96000157,4.275000095,14.67,3258,0.160447828,0.85863098,0.570117624
A24457,2.403073347,66.96000157,4.275000095,14.67,3258,0.160447828,0.85863098,0.406509389
A24458,2.403073347,66.96000157,4.275000095,14.67,3258,0.160447828,0.85863098,0.40955685
A24459,2.403073347,66.96000157,4.275000095,14.67,3258,0.160447828,0.85863098,0.384033198
A24460,2.659914773,78.83500228,4.975200023,13.2033,3902,0.10356956,0.850319604,0.490913597
A24461,2.659914773,78.83500228,4.975200023,13.2033,3902,0.10356956,0.850319604,0.52063908
A24462,2.659914773,78.83500228,4.975200023,13.2033,3902,0.10356956,0.850319604,0.472454026
A24463,2.551761364,75.82327388,4.755545727,14.0097,3308,0.102199994,0.916243967,0.323358423
A24464,2.551761364,75.82327388,4.755545727,14.0097,3308,0.102199994,0.916243967,0.285811877
A24465,2.551761364,75.82327388,4.755545727,14.0097,3308,0.102199994,0.916243967,0.292562432
A24466,2.551761364,75.82327388,4.755545727,14.0097,3308,0.102199994,0.916243967,0.346574789
A24467,2.551761364,75.82327388,4.755545727,14.0097,3308,0.102199994,0.916243967,0.351153139
A24468,2.762100981,63.99804179,4.506560057,6.455,2433,0.19617825,0.749673457,0.56342133
A24469,2.762100981,63.99804179,4.506560057,6.455,2433,0.19617825,0.749673457,0.495802267
A24470,2.762100981,63.99804179,4.506560057,6.455,2433,0.19617825,0.749673457,0.403822273
A24471,2.3146875,69.79180185,5.924800131,9.02,3234,0.274373911,0.802269815,0.221837963
A24472,2.3146875,69.79180185,5.924800131,9.02,3234,0.274373911,0.802269815,0.25658993
A24473,2.3146875,69.79180185,5.924800131,9.02,3234,0.274373911,0.802269815,0.202989322
A24474,2.3146875,69.79180185,5.924800131,9.02,3234,0.274373911,0.802269815,0.226046881
A24475,2.3146875,69.79180185,5.924800131,9.02,3234,0.274373911,0.802269815,0.220425427
A24476,0,0,0,0,0,0,0,0.074232054
A24477,0,0,0,0,0,0,0,0.041615727
A24478,0,0,0,0,0,0,0,0.039854773
A24479,0,0,0,0,0,0,0,0.058807421
A24480,0,0,0,0,0,0,0,0.091571095
A24481,0,0,0,0,0,0,0,0.408736189
A24482,0,0,0,0,0,0,0,0.414917673
A24483,0,0,0,0,0,0,0,0.718266601
A24484,2.910511364,86.26100212,6.350000083,7.87,2792,0.143052168,0.908387646,0.382994648
A24485,2.910511364,86.26100212,6.350000083,7.87,2792,0.143052168,0.908387646,0.442304943
A24486,2.910511364,86.26100212,6.350000083,7.87,2792,0.143052168,0.908387646,0.38819056
A24487,2.910511364,86.26100212,6.350000083,7.87,2792,0.143052168,0.908387646,0.389546821
A24488,2.910511364,86.26100212,6.350000083,7.87,2792,0.143052168,0.908387646,0.41884231
A24489,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.396748019
A24490,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.367544002
A24491,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.278767881
A24492,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.386689444
A24493,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.385163831
A24494,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.394316467
A24495,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.365415806
A24496,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.432012785
A24497,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.461044682
A24498,0.897131198,20.06100637,1.973470381,1.1472,1830,0.476504318,0.503409499,0.460892086
A24499,2.795397727,81.50160076,5.694124853,11.9486,2937,0.103221737,0.970873332,0.416044247
A24500,2.795397727,81.50160076,5.694124853,11.9486,2937,0.103221737,0.970873332,0.39110362
A24501,2.795397727,81.50160076,5.694124853,11.9486,2937,0.103221737,0.970873332,0.349985854
A24502,2.795397727,81.50160076,5.694124853,11.9486,2937,0.103221737,0.970873332,0.348686504
A24503,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.441563436
A24504,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.446373838
A24505,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.403996709
A24506,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.428478919
A24507,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.436784037
A24508,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.423319841
A24509,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.335825028
A24510,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.352289031
A24511,2.664837293,63.61300188,5.170000076,7.085,1071,0.12285652,0.757551889,0.414554075
A24512,2.158961777,62.03200217,3.181000194,12.6,2965,0.249260865,0.772268069,0.241929691
A24513,2.158961777,62.03200217,3.181000194,12.6,2965,0.249260865,0.772268069,0.323941311
A24514,2.158961777,62.03200217,3.181000194,12.6,2965,0.249260865,0.772268069,0.181366279
A24515,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.269330888
A24516,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.204191899
A24517,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.243848132
A24518,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.220096284
A24519,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.204273306
A24520,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.646318662
A24521,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.420036722
A24522,2.513920455,68.83500204,4.5,14.395,3340,0.148656525,0.912909789,0.653777863
A24523,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,0.448391422
A24524,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,0.421013859
A24525,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,0.43559834
A24526,2.553761364,71.99095761,4.712950466,6.3039,1170,0.177004359,1.103819945,0.415529049
A24527,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.412758049
A24528,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.635209309
A24529,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.666518531
A24530,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.767236852
A24531,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.774410188
A24532,2.500284091,68.41648226,4.610000133,14.325,3267,0.149565212,0.909622382,0.771508434
A24533,2.68774251,77.5081132,3.206636875,16.3398,4245,0.251160882,0.75160872,0.202287065
A24534,2.68774251,77.5081132,3.206636875,16.3398,4245,0.251160882,0.75160872,0.213852213
A24535,2.68774251,77.5081132,3.206636875,16.3398,4245,0.251160882,0.75160872,0.233667921
A24536,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.258523534
A24537,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.230664463
A24538,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.193957276
A24539,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.320969661
A24540,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.32830315
A24541,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.345841778
A24542,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.361233837
A24543,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.36872044
A24544,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.41546951
A24545,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.377505481
A24546,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.345553469
A24547,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.355570887
A24548,1.434271694,17.12600518,2.499000001,3.79,926,0.404765211,0.438988002,0.325312468
A24549,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.385583416
A24550,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.359167316
A24551,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.289401378
A24552,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.364673863
A24553,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.350479022
A24554,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.445152256
A24555,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.552770882
A24556,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.446368447
A24557,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.252114094
A24558,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.218932041
A24559,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.230614933
A24560,1.933824251,49.26095523,3.615807965,5.0509,763,0.308426075,0.557690135,0.242413667
A24561,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.284908112
A24562,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.245570963
A24563,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.251057575
A24564,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.24909326
A24565,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.268742375
A24566,1.759391012,36.65959752,2.951200046,4.5783,445,0.272299997,0.584192984,0.321618558
A24567,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.306753661
A24568,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.240110224
A24569,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.267465447
A24570,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.26328244
A24571,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.223770547
A24572,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.241861168
A24573,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.257090575
A24574,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.297451783
A24575,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.239271631
A24576,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.216389683
A24577,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.239789235
A24578,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.308240398
A24579,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.289812153
A24580,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.295917556
A24581,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.321698857
A24582,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.286906427
A24583,1.930871772,25.04456938,3.250400238,4.7867,774,0.361334793,0.559969342,0.285543609
A24584,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.316895739
A24585,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.302351967
A24586,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.370605326
A24587,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.393405717
A24588,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.366335227
A24589,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.366930143
A24590,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.355092633
A24591,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.445814587
A24592,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.317889193
A24593,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.368139657
A24594,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.31787319
A24595,2.423352273,52.05980194,4.224400083,7.7867,1263,0.335160874,0.699572437,0.362647202
A24596,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.381855331
A24597,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.464136799
A24598,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.48760274
A24599,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.464503274
A24600,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.862685532
A24601,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.489453877
A24602,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.585527226
A24603,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.511324129
A24604,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.453095297
A24605,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.445387873
A24606,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.452830791
A24607,2.602329545,74.33178944,5.842800089,11.4228,2676,0.118173919,0.916774408,0.424697371
A24608,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.44361198
A24609,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.433452197
A24610,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.423792879
A24611,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.42210862
A24612,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.395551389
A24613,2.795625,81.51974476,5.696092851,11.9488,2937,0.103221737,0.970872089,0.24229564
A24614,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.247474527
A24615,2.946875,87.05799739,6.549600131,7.9867,2967,0.09462174,0.903731613,0.24481424
